"Obs_NM","DA_Obs","SRC_obs","Use_region","Gauge_nm","data_tp","Lat","Lon","HYD_STATUS"
15466000,86.5,USGS,1,"HUNTER C NR RAMPART AK",<NA>,65.4828653,-150.0358569,<NA>
15468000,509966.1,USGS,1,"YUKON R AT RAMPART AK",<NA>,65.5064729,-150.1733608,<NA>
15469900,30.8,USGS,1,"SILVER C NR NORTHWAY JUNCTION AK",<NA>,62.98328339,-141.6708043,<NA>
15470000,7666.3,USGS,1,"CHISANA R AT NORTHWAY JCT AK",<NA>,63.0060583,-141.8069194,<NA>
15470300,17.6,USGS,1,"L JACK C NR NABESNA AK",<NA>,62.54379847,-143.324918,<NA>
15470330,38.3,USGS,1,"CHALK C NR NABESNA AK",<NA>,62.50490918,-143.158807,<NA>
15470340,303,USGS,1,"JACK C NR NABESNA AK",<NA>,62.46323959,-143.1018608,<NA>
15471000,40.7,USGS,1,"BITTERS C NR NORTHWAY JUNCTION AK",<NA>,63.1602199,-142.0911,<NA>
15472000,17611.8,USGS,1,"TANANA R NR TOK JUNCTION AK",<NA>,63.31632337,-142.643894,<NA>
15472100,21.1,USGS,1,"PORCUPINE C NR TETLIN JUNCTION AK",<NA>,63.38104767,-142.544174,<NA>
15473000,31.1,USGS,1,"BARTELL C NR MENTASTA LAKE AK",<NA>,62.9287944,-143.5772018,<NA>
15473600,27.7,USGS,1,"LOG CABIN C AT LOG CABIN INN AK",<NA>,63.0296361,-143.3455424,<NA>
15473603,10.2,USGS,1,"L TOK R TR NR LOG CABIN INN AK",<NA>,63.0385249,-143.356377,<NA>
15473900,1973.6,USGS,1,"TOK R ON SLANA TOK HWY NR TOK JUNCTION AK",<NA>,63.10963968,-143.2944386,<NA>
15473950,94.3,USGS,1,"CLEARWATER C NR TOK AK",<NA>,63.1715879,-143.2030533,<NA>
15474000,2408.7,USGS,1,"TOK R NR TOK JUNCTION AK",<NA>,63.3246533,-142.836952,<NA>
15475997,22.9,USGS,1,"CATHEDRAL RAPIDS C NO1 NR CATHEDRAL RAPIDS AK",<NA>,63.37880509,-143.7355775,<NA>
15476000,21807.6,USGS,1,"TANANA R NR TANACROSS AK",<NA>,63.3879716,-143.748634,<NA>
15476150,221.7,USGS,1,"BEAR C NR DOT LK AK",<NA>,63.6148333,-143.9870833,<NA>
15476200,31.1,USGS,1,"TANANA R TR NR DOT LK AK",<NA>,63.6940746,-144.2967216,<NA>
15476300,168.1,USGS,1,"BERRY C NR DOT LK AK",<NA>,63.689351,-144.3653325,<NA>
15476400,146.9,USGS,1,"DRY C NR DOT LK AK",<NA>,63.6918472,-144.5733902,<NA>
15477500,935,USGS,1,"CLEARWATER C NR DELTA JCT AK",<NA>,64.05572009,-145.4401033,<NA>
15477740,1750.8,USGS,1,"GOODPASTER R NR BIG DELTA AK",<NA>,64.4501744,-144.9445717,<NA>
15477765,15.8,USGS,1,"WEST C NR BIG DELTA AK",<NA>,64.4007313,-144.9348468,<NA>
15477768,15.8,USGS,1,"SONORA C AB TRIB NR BIG DELTA AK",<NA>,64.3890668,-144.7801189,<NA>
15477770,28.7,USGS,1,"SONORA C NR BIG DELTA AK",<NA>,64.37739989,-144.8137305,<NA>
15477790,297.8,USGS,1,"CENTRAL C NR BIG DELTA AK",<NA>,64.3765652,-144.9454017,<NA>
15478000,34887,USGS,1,"TANANA R AT BIG DELTA AK",<NA>,64.1551574,-145.8523388,<NA>
15478010,133.6,USGS,1,"ROCK C NR PAXSON AK",<NA>,63.0706826,-146.1069643,<NA>
15478040,31.3,USGS,1,"PHELAN C NR PAXSON AK",<NA>,63.24027778,-145.4680556,<NA>
15478050,38.8,USGS,1,"MC CALLUM C NR PAXSON AK",<NA>,63.22375168,-145.651131,<NA>
15478499,12.7,USGS,1,"RUBY C AB RICHARDSON HIGHWAY NR DONNELLY AK",<NA>,63.63126,-145.8728405,<NA>
15478500,12.9,USGS,1,"RUBY C NR DONNELLY AK",<NA>,63.63070417,-145.8864519,<NA>
15480000,52.3,USGS,1,"BANNER C AT RICHARDSON AK",<NA>,64.2895918,-146.3512422,<NA>
15480100,13.8,USGS,1,"CANYON C NR RICHARDSON AK",<NA>,64.3018106,-146.4962415,<NA>
15481000,44651.2,USGS,1,"TANANA R NR HARDING LK AK",<NA>,64.4006916,-146.9512576,<NA>
15482000,61.1,USGS,1,"JUNCTION C NR RICHARDSON AK",<NA>,64.3634744,-146.6134688,<NA>
15484000,5697.9,USGS,1,"SALCHA R NR SALCHAKET AK",<NA>,64.47152778,-146.9280556,<NA>
15485000,352.2,USGS,1,"MOOSE C AT EIELSON AFB AK",<NA>,64.7134691,-147.1149038,<NA>
15485200,16.2,USGS,1,"GARRISON SL AT EIELSON AFB AK",<NA>,64.7037467,-147.1204583,<NA>
15488000,242.9,USGS,1,"NF CHENA R NR CHENA HOT SPRINGS AK",<NA>,65.06904777,-146.0857673,<NA>
15490000,69.2,USGS,1,"MONUMENT C AT CHENA HOT SPRINGS AK",<NA>,65.05432577,-146.0538213,<NA>
15492000,334.1,USGS,1,"NF CHENA R BL MONUMENT C NR CHENA HOT SPRINGS AK",<NA>,65.0676588,-146.087156,<NA>
15492500,406.6,USGS,1,"EF CHENA R NR CHENA HOT SPRINGS AK",<NA>,65.0329497,-145.4190782,<NA>
15493000,2419,USGS,1,"CHENA R NR TWO RIVERS AK",<NA>,64.9019722,-146.3613333,<NA>
15493400,3470.6,USGS,1,"CHENA R BL HUNTS C NR TWO RIVERS AK",<NA>,64.8595879,-146.8057505,<NA>
15493500,3729.6,USGS,1,"CHENA R NR N POLE AK",<NA>,64.7959681,-147.201303,<NA>
15493700,3781.4,USGS,1,"CHENA R BL MOOSE C DAM AK",<NA>,64.8004119,-147.2301929,<NA>
15496000,204.6,USGS,1,"L CHENA R AB SORRELS C NR CHATANIKA AK",<NA>,65.0829237,-146.8191097,<NA>
15498000,54.4,USGS,1,"SORRELS C NR CHATANIKA AK",<NA>,65.1148674,-146.8774475,<NA>
15500000,35.7,USGS,1,"ELLIOT C NR CHATANIKA AK",<NA>,65.1148669,-146.9024477,<NA>
15502000,53.9,USGS,1,"FISH C BL SOLO C NR CHATANIKA AK",<NA>,65.00930348,-147.2007725,<NA>
15504000,101,USGS,1,"FISH C AB FAIRBANKS C NR CHATANIKA AK",<NA>,65.03291707,-147.119107,<NA>
15506000,43.3,USGS,1,"MILLER C NR CHATANIKA AK",<NA>,65.05930928,-146.9691084,<NA>
15508000,233.6,USGS,1,"FISH C AT MOUTH NR CHATANIKA AK",<NA>,65.0565315,-146.9677192,<NA>
15510000,590.5,USGS,1,"L CHENA R NR CHATANIKA AK",<NA>,65.05514257,-146.9691079,<NA>
15511000,963.5,USGS,1,"L CHENA R NR FAIRBANKS AK",<NA>,64.88568988,-147.2496477,<NA>
15511500,27.7,USGS,1,"STEELE C NR FAIRBANKS AK",<NA>,64.8929075,-147.4890949,<NA>
15512000,51.8,USGS,1,"CHENA SL NR FAIRBANKS AK",<NA>,64.82040777,-147.43992,<NA>
15514000,5154.1,USGS,1,"CHENA R AT FAIRBANKS AK",<NA>,64.8454026,-147.703536,<NA>
15514005,11.1,USGS,1,"ISABELLA C NR FAIRBANKS AK",<NA>,64.88568108,-147.677429,<NA>
15514023,22.3,USGS,1,"ESTER C NR ESTER AK",<NA>,64.8431748,-148.0007602,<NA>
15514040,22.3,USGS,1,"HAPPY C NR COLLEGE AK",<NA>,64.8626214,-147.8752069,<NA>
15514500,2129,USGS,1,"WOOD R NR FAIRBANKS AK",<NA>,64.4345581,-148.2151606,<NA>
15515048,26.2,USGS,1,"MARGUERITE C 3.6 MI AB EMMA C NR HEALY AK",<NA>,63.97388889,-148.761111,<NA>
15515050,29.5,USGS,1,"MARGUERITE C BL TRAIL CROSSING NR HEALY AK",<NA>,63.9776,-148.7620525,<NA>
15515055,39.1,USGS,1,"MARGUERITE C 0.5 MI AB EMMA C NR HEALY AK",<NA>,64.00426709,-148.7281668,<NA>
15515060,40.4,USGS,1,"MARGUERITE C AB EMMA C NR HEALY AK",<NA>,64.0084337,-148.7281673,<NA>
15515080,15.3,USGS,1,"EMMA C NR HEALY AK",<NA>,64.01121149,-148.727612,<NA>
15515100,57,USGS,1,"MARGUERITE C NR HEALY AK",<NA>,64.0148228,-148.7190014,<NA>
15515120,22.4,USGS,1,"BONANZA C NR HEALY AK",<NA>,64.0153785,-148.709557,<NA>
15515500,66199.8,USGS,1,"TANANA R AT NENANA AK",<NA>,64.5649444,-149.094,<NA>
15515799,300.4,USGS,1,"BRUSHKANA C NR CANTWELL AK",<NA>,63.2873239,-148.0656025,<NA>
15515800,91.4,USGS,1,"SEATTLE C NR CANTWELL AK",<NA>,63.32510049,-148.2492169,<NA>
15515900,14.8,USGS,1,"LILY C NR CANTWELL AK",<NA>,63.33121137,-148.2733839,<NA>
15516000,1831.1,USGS,1,"NENANA R NR WINDY AK",<NA>,63.457319,-148.8053397,<NA>
15516010,47.1,USGS,1,"FISH C NR CANTWELL AK",<NA>,63.38093,-148.7403334,<NA>
15516050,789.9,USGS,1,"JACK R NR CANTWELL AK",<NA>,63.3942608,-148.9225609,<NA>
15516198,17.4,USGS,1,"SLIME C AT INTERTIE NR CANTWELL AK",<NA>,63.50648649,-148.8097873,<NA>
15516200,18.1,USGS,1,"SLIME C NR CANTWELL AK",<NA>,63.50898647,-148.8131209,<NA>
15517000,3066.5,USGS,1,"NENANA R NR MCKINLEY VILLAGE AK",<NA>,63.6570435,-148.8314657,<NA>
15517100,4851,USGS,1,"NENANA R NR DENALI NATIONAL PARK HEADQUARTERS AK",<NA>,63.7375988,-148.884528,<NA>
15518000,4946.9,USGS,1,"NENANA R NR HEALY AK",<NA>,63.8448197,-148.9459267,<NA>
15518020,282.3,USGS,1,"HEALY C AT SUNTRANA AK",<NA>,63.8523216,-148.8428722,<NA>
15518040,5438.9,USGS,1,"NENANA R AT HEALY AK",<NA>,63.85370837,-148.9578719,<NA>
15518065,22.1,USGS,1,"LIGNITE C AB SANDERSON C NR HEALY AK",<NA>,63.9212127,-148.7031574,<NA>
15518070,13.6,USGS,1,"SANDERSON C AT MOUTH NR HEALY AK",<NA>,63.9206571,-148.7042685,<NA>
15518080,124.6,USGS,1,"LIGNITE C AB MOUTH NR HEALY AK",<NA>,63.90426299,-148.9859325,<NA>
15518200,23.3,USGS,1,"ROCK C NR FERRY AK",<NA>,64.0317583,-149.1467783,<NA>
15518245,17.6,USGS,1,"JUNE C NR CLEAR AK",<NA>,64.1305556,-149.25,<NA>
15518250,12.4,USGS,1,"BIRCH C NR REX AK",<NA>,64.17592077,-149.2929067,<NA>
15518300,6345.4,USGS,1,"NENANA R NR REX AK",<NA>,64.2175873,-149.2801348,<NA>
15518350,1271.7,USGS,1,"TEKLANIKA R NR LIGNITE AK",<NA>,63.92008579,-149.4998166,<NA>
15518900,360,USGS,1,"TOLOVANA R NR LIVENGOOD AK",<NA>,65.47151429,-148.2688894,<NA>
15519000,32.6,USGS,1,"BRIDGE C NR LIVENGOOD AK",<NA>,65.4640144,-148.2561107,<NA>
15519030,51.8,USGS,1,"LIVENGOOD C AT LIVENGOOD AK",<NA>,65.5229722,-148.5463889,<NA>
15519100,629.4,USGS,1,"TOLOVANA R BL ROSEBUD C NR LIVENGOOD AK",<NA>,65.4648407,-148.6311143,<NA>
15519150,753.7,USGS,1,"WF TOLOVANA R NR LIVENGOOD AK",<NA>,65.4662288,-148.6691702,<NA>
15519200,18.6,USGS,1,"BROOKS C TR NR LIVENGOOD AK",<NA>,65.3834448,-148.939163,<NA>
15520000,13.7,USGS,1,"IDAHO C NR MILLER HOUSE AK",<NA>,65.35321838,-146.161628,<NA>
15522000,207.2,USGS,1,"MCMANUS C NR CHENA HOT SPRINGS AK",<NA>,65.28293458,-146.3691253,<NA>
15523000,44,USGS,1,"SMITH C NR CHENA HOT SPRINGS AK",<NA>,65.28015777,-146.3330128,<NA>
15524000,36.3,USGS,1,"POOL C NR CHENA HOT SPRINGS AK",<NA>,65.2801578,-146.3316238,<NA>
15526000,17.9,USGS,1,"CHARITY C NR CHENA HOT SPRINGS AK",<NA>,65.4121066,-146.2483027,<NA>
15528000,14.5,USGS,1,"HOMESTAKE C NR CHENA HOT SPRINGS AK",<NA>,65.4121067,-146.244136,<NA>
15530000,157.5,USGS,1,"FAITH C NR CHENA HOT SPRINGS AK",<NA>,65.2918232,-146.38246,<NA>
15532000,341.9,USGS,1,"CHATANIKA R NR CHENA HOT SPRINGS AK",<NA>,65.2884898,-146.3899599,<NA>
15534000,85.5,USGS,1,"KOKOMO C NR CHATANIKA AK",<NA>,65.1829155,-147.2691269,<NA>
15534800,1085.2,USGS,1,"CHATANIKA R AB POKER C NR CHATANIKA AK",<NA>,65.1409668,-147.4580118,<NA>
15534900,60.6,USGS,1,"POKER C NR CHATANIKA AK",<NA>,65.158467,-147.4827359,<NA>
15535000,23.6,USGS,1,"CARIBOU C NR CHATANIKA AK",<NA>,65.1495756,-147.553847,<NA>
15538000,1181,USGS,1,"CHATANIKA R NR CHATANIKA AK",<NA>,65.1329102,-147.5024556,<NA>
15540000,74.1,USGS,1,"GOLDSTREAM C BL GILMORE C NR FOX AK",<NA>,64.96623899,-147.5857705,<NA>
15540015,107.2,USGS,1,"GOLDSTREAM C NR FOX AK",<NA>,64.947348,-147.6749358,<NA>
15540023,18.4,USGS,1,"ENGINEER C NR MOUTH NR FOX AK",<NA>,64.93929277,-147.6524347,<NA>
15540030,20.7,USGS,1,"BIG ELDORADO C NR COLLEGE AK",<NA>,64.9448458,-147.799381,<NA>
15540035,32.1,USGS,1,"O'CONNOR C NR COLLEGE AK",<NA>,64.91539928,-147.899379,<NA>
15540040,250.5,USGS,1,"GOLDSTREAM C NR COLLEGE AK",<NA>,64.9095651,-147.948823,<NA>
15540045,27.5,USGS,1,"MOOSE C NR HAPPY AK",<NA>,64.9245647,-147.9885472,<NA>
15540070,108.3,USGS,1,"L GOLDSTREAM C NR NENANA AK",<NA>,64.66398527,-148.9404635,<NA>
15541600,59.8,USGS,1,"GLOBE C NR LIVENGOOD AK",<NA>,65.285125,-148.1347007,<NA>
15541650,22.8,USGS,1,"GLOBE C TR NR LIVENGOOD AK",<NA>,65.2748474,-148.1185882,<NA>
15541800,119.9,USGS,1,"WASHINGTON C NR FOX AK",<NA>,65.15068187,-147.9252388,<NA>
15542000,303,USGS,1,"WASHINGTON C AB AGGIE C NR MARTIN AK",<NA>,65.1134519,-148.2969068,<NA>
15544000,92.7,USGS,1,"AGGIE C NR MARTIN AK",<NA>,65.1148407,-148.2996848,<NA>
15546000,396.3,USGS,1,"WASHINGTON C NR MARTIN AK",<NA>,65.1120628,-148.3010734,<NA>
15547510,49.7,USGS,1,"ROCK C 4 MI AB BEARPAW R NR KANTISHNA AK",<NA>,63.6669444,-150.873611,<NA>
15547560,13,USGS,1,"GLEN C 150 FT AB MOOSE C NR KANTISHNA AK",<NA>,63.5211111,-150.7072222,<NA>
15547570,13,USGS,1,"EUREKA C NR KANTISHNA AK",<NA>,63.52777778,-150.9597222,<NA>
15547580,32.4,USGS,1,"ELDORADO C 0.5 MI AB MOUTH NR KANTISHNA AK",<NA>,63.52388889,-150.9747222,<NA>
15547600,83.9,USGS,1,"MOOSE C 800 FT BL FRIDAY C NR KANTISHNA AK",<NA>,63.54,-150.9944444,<NA>
15548000,12.2,USGS,1,"NEW YORK C NR EUREKA AK",<NA>,65.1995187,-150.4024894,<NA>
15552000,17.4,USGS,1,"CALIFORNIA C NR EUREKA AK",<NA>,65.1995183,-150.4191563,<NA>
15556000,21,USGS,1,"PIONEER C NR EUREKA AK",<NA>,65.2161918,-150.1191532,<NA>
15557000,56.2,USGS,1,"EUREKA C BL PIONEER C AT EUREKA AK",<NA>,65.16674457,-150.2174815,<NA>
15562000,110.6,USGS,1,"HUTLINANA C NR EUREKA AK",<NA>,65.2161948,-149.9858178,<NA>
15564000,40.4,USGS,1,"SULLIVAN C AT TOFTY AK",<NA>,65.0995037,-150.902479,<NA>
15896000,8650.5,USGS,1,"KUPARUK R NR DEADHORSE AK",<NA>,70.28138539,-148.962786,<NA>
15896700,476.6,USGS,1,"PUTULIGAYUK R NR DEADHORSE AK",<NA>,70.2672257,-148.6310988,<NA>
15904800,105.9,USGS,1,"ATIGUN R NR PUMP STATION 4 AK",<NA>,68.2146132,-149.406411,<NA>
15904900,83.9,USGS,1,"ATIGUN R TR NR PUMP STATION 4 AK",<NA>,68.3732281,-149.3161257,<NA>
15905000,19.6,USGS,1,"GALBRAITH LK TR NR GALBRAITH CAMP AK",<NA>,68.4912854,-149.5128003,<NA>
15905100,769.2,USGS,1,"ATIGUN R BL GALBRAITH LK NR PUMP STATION 4 AK",<NA>,68.4522222,-149.3733333,<NA>
15906000,73.3,USGS,1,"SAGAVANIRKTOK R TRIB NR PUMP STA 3 AK",<NA>,68.6865738,-149.0977902,<NA>
15907900,33.4,USGS,1,"ARTHUR C NR PUMP STATION 3 AK",<NA>,68.96027778,-148.8622222,<NA>
15908000,4791.5,USGS,1,"SAGAVANIRKTOK R NR PUMP STA 3 AK",<NA>,69.0158333,-148.8177778,<NA>
15910000,5697.9,USGS,1,"SAGAVANIRKTOK R NR SAGWON AK",<NA>,69.0896529,-148.7622664,<NA>
15910200,89.4,USGS,1,"HAPPY C AT HAPPY VALLEY CAMP NR SAGWON AK",<NA>,69.146876,-148.833391,<NA>
15910300,34.2,USGS,1,"SAGAVANIRKTOK R TRIB NR HAPPY VALLEY CAMP AK",<NA>,69.16021,-148.8306158,<NA>
15918200,10.4,USGS,1,"SAGAVANIRKTOK R TR NR DEADHORSE AK",<NA>,69.8394444,-148.76,<NA>
15955000,4998.7,USGS,1,"CANNING R AB STAINES R NR DEADHORSE AK",<NA>,69.8817052,-146.3886988,<NA>
15960000,385.9,USGS,1,"TAMAYARIAK R NR KAKTOVIK AK",<NA>,69.8650563,-145.5955922,<NA>
15976000,318.6,USGS,1,"NERUOKPUKKOONGA C NR BARTER ISLAND AK",<NA>,69.3080663,-145.0277593,<NA>
15980000,1779.3,USGS,1,"HULAHULA R NR KAKTOVIK AK",<NA>,69.7036856,-144.2010893,<NA>
454122114015401,11.1,USGS,1,"Little Blue Joint Cr nr Conner, MT",<NA>,45.6894444,-114.0316667,<NA>
455037113480701,15526.9,USGS,1,"Meadow Creek nr Sula, MT",<NA>,45.8436111,-113.8019444,<NA>
455129114042401,13.2,USGS,1,"Laird Creek ab Gilbert Cr nr Sula, MT",<NA>,45.85805556,-114.0733333,<NA>
455947114015401,45.3,USGS,1,"North Fork Rye Creek nr Conner, MT",<NA>,45.99638889,-114.0316667,<NA>
460601114055001,24.1,USGS,1,"Little Sleeping Child Cr ab Sp Gl Hamilton, MT",<NA>,46.10027778,-114.0972222,<NA>
460636114001501,108.5,USGS,1,"Sleeping Child Cr at Hot Springs nr Hamilton, MT",<NA>,46.1095,-114.0034444,<NA>
464934113484801,9430.1,USGS,1,"Clark Fork at Turah Bridge, Transect A, nr Bonner",<NA>,46.8260374,-113.8142677,<NA>
464934113484802,9430.1,USGS,1,"Clark Fork at Turah Bridge, Transect B, nr Bonner",<NA>,46.8260374,-113.8142677,<NA>
464934113484803,9430.1,USGS,1,"Clark Fork at Turah Bridge, Transect C, nr Bonner",<NA>,46.8260374,-113.8142677,<NA>
470203098043000,19347.1,USGS,1,"LAKE ASHTABULA(SITE A1A-THALWEG) AT BALDHILL DAM",<NA>,47.03414947,-98.0753746,<NA>
470214098044300,19347.1,USGS,1,"LAKE ASHTABULA SITE 1T (A1 AB GATES)",<NA>,47.03720519,-98.0789856,<NA>
470540098011400,19347.1,USGS,1,"LAKE ASHTABULA(SITE A2-THALWEG) NR. BALDHILL DAM",<NA>,47.09442837,-98.0209316,<NA>
470733114260901,27.7,USGS,1,"Butler Creek near Alberton MT",<NA>,47.1257575,-114.4367873,<NA>
470846098014100,19347.1,USGS,1,"LAKE ASHTABULA(SITE A3A) AT MOUTH OF BALDHILL CR",<NA>,47.1460969,-98.0284315,<NA>
471100097582800,19347.1,USGS,1,"LAKE ASHTABULA SITE 7L1 (A4T)",<NA>,47.1833199,-97.9748212,<NA>
471416097585500,19347.1,USGS,1,"LAKE ASHTABULA(SITE A7-THALWEG) AB SIBLEY BRIDGE",<NA>,47.2377663,-97.982321,<NA>
471742115102001,44.3,USGS,1,"Twomile Creek near ST Regis MT",<NA>,47.29492918,-115.1731967,<NA>
471842115135901,59.1,USGS,1,"Ward Creek near ST Regis MT",<NA>,47.3115959,-115.2340324,<NA>
471847097594200,19347.1,USGS,1,"LAKE ASHTABULA SITE 12T (A8)",<NA>,47.31304596,-97.9953753,<NA>
471854114482601,36.8,USGS,1,"Siegel Creek near Paradise MT",<NA>,47.3149308,-114.808186,<NA>
471931095564601,999.7,USGS,1,"WILD RICE RIVER NEAR MAHNOMEN, MN.",<NA>,47.32523878,-95.9464305,<NA>
472202115154901,105.4,USGS,1,"Twelvemile Cr ab East Fork nr ST Regis MT",<NA>,47.36715309,-115.2645898,<NA>
472304115235900,233.1,USGS,1,"St Regis River near Haugan, MT",<NA>,47.3843744,-115.400705,<NA>
472510115360800,51.8,USGS,1,"St Regis River above Rainy Creek nr Saltese, MT",<NA>,47.4193742,-115.60321,<NA>
473123113422801,354.8,USGS,1,"Swan River below Cooney Creek, near Condon, MT",<NA>,47.523,-113.7079,<NA>
473941113494401,30.6,USGS,1,"Piper Creek near Condon MT",<NA>,47.6613281,-113.82982,<NA>
474109115241301,73.3,USGS,1,"Graves Creek near Thompson Falls MT",<NA>,47.6857681,-115.4046036,<NA>
474319113512001,27.2,USGS,1,"South Woodward Creek near Swan Lake MT",<NA>,47.7218851,-113.8564884,<NA>
474446115262701,32.6,USGS,1,"Deep Creek near Thompson Falls MT",<NA>,47.7460457,-115.4418302,<NA>
474519113472301,51,USGS,1,"Goat C at Old Squeezer C Road nr Swan Lake MT",<NA>,47.7552195,-113.7906521,<NA>
474557113454801,38.6,USGS,1,"Goat Cr at Mouth of Canyon nr Swan Lake MT",<NA>,47.76577548,-113.764262,<NA>
474626113422801,21.4,USGS,1,"Goat Cr at Upper Site nr Swan Lake MT",<NA>,47.7738312,-113.708704,<NA>
474837113461101,15.2,USGS,1,"Soup C at Soup C Campground nr Swan Lake MT",<NA>,47.8102215,-113.770651,<NA>
474853113440801,11.7,USGS,1,"Soup Cr at Upper Site nr Swan Lake MT",<NA>,47.81466608,-113.7364828,<NA>
475055113494301,37.6,USGS,1,"Soup Cr at Highway 83 nr Swan Lake MT",<NA>,47.8485561,-113.8295426,<NA>
475141113524601,25.9,USGS,1,"Porcupine Creek near Swan Lake MT",<NA>,47.8613343,-113.8803785,<NA>
475226113500001,82.1,USGS,1,"Lost Cr at Highway 83 nr Swan Lake MT",<NA>,47.8738348,-113.834265,<NA>
475436113323301,37.8,USGS,1,"Bruce Cr bl Addition Cr, nr Hungry Horse, MT",<NA>,47.9099,-113.5426,<NA>
475507093044801,10.6,USGS,1,"Ravine 6 to L Fork R at CTY 535 nr Greaney, MN",<NA>,47.91873056,-93.0800028,<NA>
475521113502501,19.6,USGS,1,"Bond Creek at Swan Lake MT",<NA>,47.9224477,-113.8412097,<NA>
480129098534900,8106.6,USGS,1,"DEVILS LAKE AT HWY 57 BRIDGE NEAR DEVILS LAKE, ND",<NA>,48.024722,-98.8973414,<NA>
481636113365101,26.7,USGS,1,"Essex Creek at Essex, MT",<NA>,48.2767,-113.6143,<NA>
481843113362201,102.8,USGS,1,"Park Creek near Essex, MT",<NA>,48.312,-113.6062,<NA>
481958093280501,20.4,USGS,1,"Ravine 2 to L Fork R at CTY 8 nr Littlefork, MN",<NA>,48.33275278,-93.4679167,<NA>
482327115333401,45.8,USGS,1,"Parmenter Creek at Libby MT",<NA>,48.39078595,-115.5604433,<NA>
482550115374101,33.4,USGS,1,"Cedar Creek near Libby MT",<NA>,48.4305056,-115.6290557,<NA>
482721115380801,91.7,USGS,1,"Quartz Creek near Libby MT",<NA>,48.455783,-115.6365565,<NA>
483107115570001,40.9,USGS,1,"Ruby Creek near Troy MT",<NA>,48.51855317,-115.9510105,<NA>
484701115552001,52.8,USGS,1,"Meadow Creek at Mouth near Yaak MT",<NA>,48.7835584,-115.9232439,<NA>
484714115561601,18.2,USGS,1,"North Fork Meadow Cr at Mouth nr Yaak MT",<NA>,48.78716936,-115.9388,<NA>
484716115550801,43.8,USGS,1,"Hellroaring Creek at Mouth near Yaak MT",<NA>,48.7877253,-115.9199105,<NA>
484756115565701,16.4,USGS,1,"North Fork Meadow C at Upper Site nr Yaak MT",<NA>,48.7988362,-115.9501896,<NA>
484918115173001,46.9,USGS,1,"Boulder Creek near Rexford MT",<NA>,48.82162779,-115.2926734,<NA>
484923115510101,96.6,USGS,1,"Spread Creek near Yaak MT",<NA>,48.82300577,-115.8512982,<NA>
484940114114801,116.8,USGS,1,"Bowman Cr at Bowman Lk outlet, nr Polebridge, MT",<NA>,48.8278,-114.1967,<NA>
484953115455601,87.5,USGS,1,"Pete Creek at Mouth near Yaak MT",<NA>,48.83134099,-115.7665735,<NA>
485007115580501,25,USGS,1,"Hellroaring C at Forest Service Road nr Yaak MT",<NA>,48.83522619,-115.9690801,<NA>
485119115462001,77.2,USGS,1,"Pete Cr at Forest Service Road nr Yaak MT",<NA>,48.85523048,-115.773241,<NA>
485215115152501,36.5,USGS,1,"Sullivan Creek near Rexford MT",<NA>,48.8707956,-115.257951,<NA>
485515114243101,178.4,USGS,1,"Trail Creek at mouth, near Polebridge, MT",<NA>,48.9208333,-114.408611,<NA>
485805115172401,49.5,USGS,1,"Young Cr bl South Fork nr Rexford MT",<NA>,48.9680182,-115.2910093,<NA>
554931131273700,152.8,USGS,1,"ORCHARD LK AT OUTLET NR KETCHIKAN AK",<NA>,55.8249145,-131.4619696,<NA>
571257134522900,13.8,USGS,1,"HIDDEN FALLS LK NR SITKA AK",<NA>,57.21549487,-134.8764776,<NA>
623610144381500,1579.9,USGS,1,"CHISTOCHINA R NR CHISTOCHINA AK",<NA>,62.60236397,-144.6396747,<NA>
624000144253000,292.7,USGS,1,"INDIAN C NR CHISTOCHINA AK",<NA>,62.66626148,-144.4271794,<NA>
624148145264800,35.2,USGS,1,"HAGGARD C NR PAXSON AK",<NA>,62.696234,-145.4488576,<NA>
630106145291800,24.5,USGS,1,"ONE MILE C NR PAXSON AK",<NA>,63.01791327,-145.49055,<NA>
631012145315500,128.5,USGS,1,"GUNN C NR PAXSON AK",<NA>,63.1695849,-145.5341765,<NA>
633057150481100,240.1,USGS,1,"MOOSE C 100 FT AB RAINY C NR KANTISHNA AK",<NA>,63.5155556,-150.8058333,<NA>
633631150501500,46.1,USGS,1,"CARIBOU C 0.3 MI BL SNOWSHOE C NR KANTISHNA AK",<NA>,63.6086111,-150.8375,<NA>
633656150545800,11.8,USGS,1,"CARIBOU C 7.9 MI AB BEARPAW R NR KANTISHNA AK",<NA>,63.6155556,-150.916111,<NA>
633914150561800,12.8,USGS,1,"CARIBOU C 4.8 MI AB BEARPAW R NR KANTISHNA AK",<NA>,63.65388889,-150.9383333,<NA>
635308148382000,159.8,USGS,1,"HEALY C NR USIBELLI AK",<NA>,63.885103,-148.6412087,<NA>
635426148581700,122.2,USGS,1,"LIGNITE C NR HEALY AK",<NA>,63.90676319,-148.9737106,<NA>
651140141082000,157,USGS,1,"CATHEDRAL C NR NATION AK",<NA>,65.194174,-141.141256,<NA>
651535141375800,2343.9,USGS,1,"NATION R BL HARD LUCK C NR NATION AK",<NA>,65.2594317,-141.635154,<NA>
651742141362800,660.4,USGS,1,"HARD LUCK C NR NATION AK",<NA>,65.29471,-141.6101574,<NA>
